id,main_id,ra,dec,distance_ly,x,y,z,spectral_type,diameter_solar,diameter_km,temperature,mass,luminosity,r,g,b
535,PM J09218-0219,140.45054109442,-2.3287057945899994,38.98,-30.03,24.798,-1.584,M2.5V,1.081,1504669.0,2900.0,0.463,0.06774,255,173,102
536,CPD-58  7400,277.5500255663587,-58.27429909455166,46.89,3.24,-24.443,-39.882,M1V,0.749,1042234.0,3080.0,0.293,0.01359,255,179,115
537,G 175-34,67.79797678916874,58.97707329124862,18.0,3.505,8.587,15.422,M4.0V,1.497,2083367.0,2720.0,0.696,0.2813,255,167,89
538,DENIS J213856.8-211434,324.73681325943994,-21.24302035136,96.25,73.247,-51.791,-34.873,M3.5,0.718,999593.0,2780.0,0.278,0.01132,255,169,93
539,2MASS J04393407-3235516,69.89193672342,-32.59765816245001,65.87,19.078,52.112,-35.487,M6V,1.029,1432661.0,2480.0,0.436,0.05466,255,158,68
540,HD 139341,234.00926273292305,39.80247613837667,72.75,-32.847,-45.225,46.574,K1V,1.05,1460950.0,4380.0,0.447,0.05955,255,214,182
541,Ross  119,178.53286055132207,9.806336387689997,37.59,-37.024,0.948,6.401,M4.0Ve,0.778,1082842.0,2720.0,0.307,0.01606,255,167,89
542,HD 260655,99.29499500637378,17.564814783634166,32.61,-5.021,30.68,9.841,M0.0V,0.951,1323178.0,3200.0,0.395,0.03861,255,183,123
543,PM J14111-6155,212.78637451184,-61.9297408424,63.9,-25.277,-16.281,-56.381,M1Ve,0.612,852525.0,3080.0,0.228,0.00564,255,179,115
544,*  61 Vir,199.60130827686294,-18.311193819050562,27.84,-24.895,-8.865,-8.745,G6.5V,1.507,2098247.0,5020.0,0.702,0.2902,255,228,206
545,* kap01 Cet,49.840401739905,3.370198605523333,30.26,19.479,23.083,1.779,G5V,1.643,2287553.0,5200.0,0.782,0.42347,255,231,212
546,* pi.01 Cnc,138.073114188476,14.9960489455841,66.36,-47.691,42.831,17.171,G9V,0.742,1033540.0,4720.0,0.29,0.0131,255,222,195
547,G 128-50,350.1297779706383,30.587369483511385,84.35,71.542,-12.448,42.924,M4V,1.458,2029268.0,2720.0,0.674,0.25072,255,167,89
548,* eta Crv,188.01761000770082,-16.196005170938612,59.5,-56.584,-7.97,-16.597,F2V,2.117,2947105.0,6760.0,1.074,1.28286,251,247,255
549,HD  52919,105.67882272463959,-6.799226143818611,62.34,-16.729,59.599,-7.381,K4V,0.972,1352697.0,4020.0,0.406,0.04252,255,206,166
550,L   68-30,190.5818107603204,-71.6389202133989,47.2,-14.616,-2.73,-44.798,M3.5V,0.836,1163171.0,2780.0,0.336,0.02197,255,169,93
551,*  58 Eri,71.90121542891,-16.93445568682,43.18,12.834,39.267,-12.578,G2.5IV-V,1.565,2178496.0,5500.0,0.736,0.34199,255,237,222
552,Wolf  906,315.4943381685921,-6.318742296033332,47.25,33.496,-32.923,-5.201,M2.5V,1.027,1430003.0,2900.0,0.435,0.05422,255,173,102
553,* sig02 UMa B,137.59779277613,67.13510437054,67.06,-19.242,17.572,61.795,K2V,0.908,1263714.0,4260.0,0.373,0.03157,255,212,177
554,LP  930-70,329.7091357425758,-32.471628422552506,63.29,46.107,-26.933,-33.981,M3.5V,1.122,1562037.0,2780.0,0.486,0.07979,255,169,93
555,G 206-3,270.63441306632,30.451457418909996,83.12,0.793,-71.652,42.127,M3.5Ve,1.21,1684846.0,2780.0,0.534,0.11112,255,169,93
556,HD 156985,259.46009837452,52.44711355793001,60.42,-6.736,-36.205,47.901,K2,0.978,1361276.0,4260.0,0.409,0.04371,255,212,177
557,G 242-48,3.4113006326462503,80.66578922184861,62.75,10.16,0.606,61.919,M1.5V,0.889,1236944.0,3020.0,0.363,0.02875,255,177,111
558,G 177-25,197.55262189514167,47.755187163576956,39.76,-25.484,-8.061,29.431,M5.0V,1.141,1588082.0,2600.0,0.496,0.08578,255,162,79
559,LP   98-79,217.65746035752252,59.72357419594695,32.51,-12.978,-10.015,28.08,M6.5V,0.721,1003699.0,2420.0,0.279,0.01152,255,155,62
560,* zet Her,250.32150433146228,31.602718703799262,34.95,-10.024,-28.029,18.315,G0IV,1.682,2340787.0,5800.0,0.805,0.46831,255,242,231
561,LP  194-39,18.668522855545,44.47955858906167,92.73,62.683,21.179,64.973,M6.5V,1.438,2001210.0,2420.0,0.662,0.2359,255,155,62
562,PM J17225+0531,260.64127639912,5.52094100872,79.76,-12.909,-78.33,7.673,M2.5V,0.556,774134.0,2900.0,0.202,0.0037,255,173,102
563,G 161-51,144.0200851528479,-6.1155398563166665,76.75,-61.756,44.835,-8.177,M3.5V,0.772,1074707.0,2780.0,0.304,0.01554,255,169,93
564,G 217-18,355.9720919825337,61.0376172904225,58.85,28.427,-2.002,51.49,M3.0V,1.159,1613021.0,2840.0,0.505,0.09183,255,171,98
565,APMPM J0710-5704,107.4068985403892,-57.061704047768885,55.7,-9.06,28.9,-46.747,M4V,1.108,1541651.0,2720.0,0.478,0.07534,255,167,89
566,BD+08  4887,338.2592768406845,9.377977624099167,42.34,38.802,-15.473,6.899,M0V,0.812,1130341.0,3200.0,0.324,0.01938,255,183,123
567,L  347-14,290.1999346677496,-45.55823431625721,19.27,4.66,-12.664,-13.76,M4.5V,1.267,1763234.0,2660.0,0.565,0.13557,255,165,84
568,HD 154363B,256.3074148767304,-5.094235205347777,34.13,-8.047,-33.031,-3.031,M1.5V,1.059,1474196.0,3020.0,0.452,0.06194,255,177,111
569,G 273-34,351.12105828453997,-18.520723063830005,91.3,85.537,-13.362,-29.002,M3.0,1.403,1953268.0,2840.0,0.642,0.21216,255,171,98
570,LP  792-33,173.07915975939,-16.96870536166,75.69,-71.87,8.724,-22.091,M1.5Vk,0.99,1377859.0,3020.0,0.415,0.04609,255,177,111
571,LSPM J0437+4230,69.25920608528,42.51179190419,89.59,23.388,61.761,60.54,M4.4,1.401,1949922.0,2672.0,0.641,0.21057,255,165,85
572,* tet Per B,41.04278027405792,49.23166538440306,36.49,17.973,15.648,27.639,M1.5V,0.75,1044574.0,3020.0,0.294,0.01372,255,177,111
573,PM J18057-1422,271.43605666270196,-14.378468153667502,30.91,0.75,-29.931,-7.675,M5.5V,0.989,1376154.0,2540.0,0.414,0.04584,255,160,73
574,LP  855-34,203.598345641355,-26.369941372667782,77.93,-63.983,-27.951,-34.614,M4V,1.41,1962248.0,2720.0,0.646,0.21646,255,167,89
575,BD-18   359,31.270328795270835,-17.614648750412222,30.4,24.764,15.039,-9.199,M2.5V,0.768,1069596.0,2900.0,0.302,0.01522,255,173,102
576,Ross  165,296.439537,27.125513,38.33,15.188,-30.543,17.475,M4V+M4V,1.413,1966863.0,2720.0,0.648,0.21869,255,167,89
577,L  533-2,138.78024824746,-30.335240625919997,96.2,-62.455,54.713,-48.588,M3,1.345,1872093.0,2840.0,0.609,0.1762,255,171,98
578,LP  296-11,25.31578709960083,30.26964566775083,70.95,55.39,26.201,35.762,M5Ve,0.694,966006.0,2600.0,0.266,0.00975,255,162,79
579,HD 205905,324.7922956298637,-27.306572956486942,86.09,62.501,-44.102,-39.493,G1.5IV-V,1.567,2180597.0,5620.0,0.737,0.34343,255,239,225
580,* bet Ari,28.66004578884514,20.808031471916408,58.66,48.117,26.3,20.839,kA4hA5mA5Va,0.629,875296.0,3900,0.235,0.00633,255,203,161
581,PM J06262+2349,96.56057251184001,23.827378088549995,89.75,-9.381,81.566,36.259,M1.5Ve,1.227,1707777.0,3020.0,0.543,0.11788,255,177,111
582,* lam Aur,79.78531437463376,40.09905141137223,40.97,5.558,30.845,26.392,G1.5IV-VFe-1,1.834,2553523.0,5620.0,0.898,0.68519,255,239,225
583,*  70 Oph A,271.36353505499625,2.500146281931389,16.68,0.396,-16.657,0.728,K0V,0.816,1135633.0,4500.0,0.326,0.01978,255,217,187
584,Ross  440,142.83090011432452,-13.488593193513886,32.66,-25.304,19.185,-7.617,M3V,1.288,1792822.0,2840.0,0.577,0.14581,255,171,98
585,LP  329-19,240.43544115881997,30.461318501420003,91.83,-39.055,-68.848,46.553,M4.5V,1.084,1509282.0,2660.0,0.465,0.06866,255,165,84
586,LP  785-4,126.12223648950999,-19.626810863939724,94.58,-52.519,71.963,-31.77,M5.5Ve,0.967,1346209.0,2540.0,0.403,0.04163,255,160,73
587,G  56-11,165.78516360000003,15.2977256,59.41,-55.55,14.072,15.674,M3.5Ve,1.0,1392318.0,2780.0,0.421,0.04824,255,169,93
588,HD 107388,185.19512443946292,-19.896062162839442,95.89,-89.792,-8.164,-32.631,K3Vk:,0.99,1377856.0,4140.0,0.415,0.04609,255,209,172
589,* alf Oph,263.73362272030505,12.560037391671425,48.59,-5.176,-47.14,10.566,A5IVnn,3.916,5451636.0,8400.0,2.316,18.91808,216,226,255
590,UPM J1659+3822,254.76685478270997,38.383108768119996,73.92,-15.225,-55.908,45.898,M3,0.693,964659.0,2840.0,0.266,0.00969,255,171,98
591,L  433-153,359.9365542160448,-44.0834250703943,55.98,40.21,-0.045,-38.944,M7V,0.753,1048005.0,2360.0,0.295,0.01392,255,153,56
592,HD 195564,308.0987278739467,-9.853384505661388,80.68,49.049,-62.558,-13.807,G2.5IV,1.815,2525861.0,5500.0,0.885,0.6533,255,237,222
593,SCR J1640-2725,250.20413143612,-27.42242244931,95.83,-28.808,-80.036,-44.134,M4.5,0.752,1046499.0,2660.0,0.294,0.01383,255,165,84
594,L  413-156,259.6064700792483,-43.44376317160027,95.52,-12.512,-68.214,-65.683,M1:VI,1.0,1392122.0,3080.0,0.42,0.04821,255,179,115
595,HD  13513A,32.759227896569996,-35.6707659702,72.98,49.86,32.083,-42.559,M0.0,0.6,834728.0,3200.0,0.222,0.00514,255,183,123
596,PM J01214+2926,20.3550948563042,29.437281834993,93.71,76.519,28.389,46.058,M3.5,0.664,924712.0,2780.0,0.252,0.00805,255,169,93
597,* chi Dra,275.2640939542736,72.73284772361531,26.28,0.716,-7.768,25.096,F7V,1.874,2608894.0,6160.0,0.922,0.75261,255,248,241
598,HD  97584,168.79959664773833,73.47520493203112,47.18,-13.163,2.606,45.228,K4V,1.144,1591887.0,4020.0,0.497,0.08668,255,206,166
599,HD 216448,343.0022998061166,57.71691297913068,77.88,39.779,-12.16,65.841,K3V,0.744,1036038.0,4140.0,0.291,0.01324,255,209,172
600,Ross  512,233.6270760948583,14.271621456961391,73.92,-42.484,-57.681,18.222,M4V,1.231,1713529.0,2720.0,0.545,0.11963,255,167,89
601,* eta Boo,208.67116216800866,18.397720717229475,37.17,-30.945,-16.922,11.731,G0IV,1.75,2435734.0,5800.0,0.846,0.55729,255,242,231
602,Ross   19,34.762538260915,35.355166815780564,56.89,38.12,26.457,32.921,M3.5V,1.294,1801143.0,2780.0,0.58,0.1488,255,169,93
603,HD 214749,340.1807669091696,-29.674478947131394,43.3,35.393,-12.756,-21.437,K4.5Vk,0.646,899573.0,3960.0,0.244,0.00714,255,204,164
604,LP  299-36,48.55195267198916,28.677652910036947,48.63,28.242,31.98,23.337,M6V,1.124,1563989.0,2480.0,0.486,0.08023,255,158,68
605,PM J12017+1353,180.43890132931998,13.897528137329997,89.52,-86.894,-0.666,21.501,M2,0.697,970038.0,2960.0,0.268,0.00993,255,175,107
606,LP  399-193,333.97864560000005,23.350634499999998,67.95,56.061,-27.369,26.932,M7V+M6V,0.762,1060733.0,2360.0,0.299,0.01468,255,153,56
607,Ross  165B,296.43981932446036,27.125642610818613,34.74,13.769,-27.688,15.841,M4V,1.206,1678743.0,2720.0,0.531,0.10936,255,167,89
608,* alf02 Lib,222.7196378915803,-16.041776519834446,75.8,-53.519,-49.42,-20.946,kA2hA5mA4IV-V,1.313,1827467.0,3900,0.591,0.15855,255,203,161
609,G 113-43,127.8634079409429,-6.0368281705477775,81.97,-50.031,64.352,-8.62,M3V,1.441,2005571.0,2840.0,0.664,0.23816,255,171,98
610,HD 155918,260.55270673923536,-75.34815000862416,90.11,-3.741,-22.484,-87.18,G2VFe-1.0CH-0.6,1.826,2541193.0,5560.0,0.892,0.67083,255,238,224
611,LP  656-38,75.48927554894667,-6.946215633749168,17.53,4.36,16.847,-2.12,M4.0Ve,1.119,1557741.0,2720.0,0.484,0.07884,255,167,89
612,G 175-38,68.80166036363457,58.35268377215417,78.06,14.811,38.188,66.456,M3.1,1.428,1987961.0,2828.0,0.656,0.22914,255,171,97
613,HD  67199,120.62994712181,-66.02093952685,56.36,-11.671,19.711,-51.5,K2Vk:,1.037,1443648.0,4260.0,0.44,0.05652,255,212,177
614,BD+18  3421,264.472278507312,18.59171224901472,26.61,-2.43,-25.107,8.485,M1.5V,1.422,1978895.0,3020.0,0.653,0.22461,255,177,111
615,2MASS J20472471+1421526,311.85307987433,14.36454341138,73.92,47.778,-53.337,18.338,M8.9V,1.063,1480003.0,2132.0,0.454,0.06302,255,143,31
616,L  228-92,54.73297657615,-52.56961451974001,39.97,14.025,19.833,-31.736,M4.5,1.038,1444245.0,2660.0,0.44,0.05662,255,165,84
617,HD 186858A,296.38969500959377,33.60200455023139,68.42,25.329,-51.048,37.864,K5V,1.081,1504517.0,3900.0,0.463,0.06771,255,203,161
618,LP  424-4,119.77433139863999,15.391454462500002,95.88,-45.905,80.239,25.448,M2.0V,1.223,1703092.0,2960.0,0.541,0.11648,255,175,107
619,HD  97101B,167.7605728760367,30.44480865077305,38.76,-32.654,7.083,19.638,M2V,1.301,1811630.0,2960.0,0.584,0.15263,255,175,107
620,* alf Aql,297.69582729638694,8.868321196436963,16.73,7.683,-14.637,2.579,A7Vn,2.442,3399256.0,8160.0,1.283,2.39539,219,228,255
621,BD-13  3333,169.09227682889,-14.693376766129997,59.53,-56.54,10.896,-15.099,K7V,1.016,1413694.0,3660.0,0.429,0.05157,255,196,149
622,*  36 Oph B,258.83743260923,-26.602825956905555,19.4,-3.358,-17.017,-8.687,K1V,0.824,1146633.0,4380.0,0.33,0.02063,255,214,182
623,*  36 Oph,258.8374330733334,-26.602821420833333,19.35,-3.35,-16.976,-8.666,K2V+K1V,0.76,1057648.0,4260.0,0.298,0.01449,255,212,177
624,LP  719-37,93.55200866819708,-14.600752158075,85.72,-5.139,82.788,-21.607,M4.5,1.432,1992976.0,2660.0,0.658,0.23168,255,165,84
625,G 269-153A,21.11517730224,-33.91928238386,82.04,63.505,24.524,-45.778,M4.6V,0.641,891659.0,2648.0,0.241,0.00687,255,164,83
626,*  49 Lib,240.08181506569753,-16.53341207649778,92.48,-44.221,-76.845,-26.319,F8V,2.162,3008912.0,6040.0,1.102,1.4048,255,246,237
627,L  205-128,266.64263781037704,-57.31904401366557,19.21,-0.607,-10.354,-16.167,M3.5V,1.475,2052871.0,2780.0,0.683,0.26373,255,169,93
628,RX J0413.4-0139,63.36097000000001,-1.6558808999999999,86.51,38.774,77.299,-2.5,M5.3V,1.237,1721589.0,2564.0,0.548,0.12211,255,161,75
629,WOH S  27,70.39586651406,-65.09344148727,74.95,10.591,29.736,-67.982,M1,1.221,1700264.0,3080.0,0.54,0.11563,255,179,115
630,LP  340-69,312.3072677444925,32.28092550634028,76.14,43.328,-47.604,40.663,M6.0,1.383,1925096.0,2480.0,0.631,0.19909,255,158,68
631,G 169-29,252.74140369106618,22.451573676228055,34.15,-9.363,-30.137,13.04,M5V,0.571,794260.0,2600.0,0.209,0.00414,255,162,79
632,PM J18028-0300,270.70568604363,-3.00069449726,97.28,1.197,-97.143,-5.093,M3.5V,1.15,1600907.0,2780.0,0.501,0.08885,255,169,93
633,CD-32 11389,241.0964436968214,-33.0610258154256,71.83,-29.098,-52.703,-39.187,K8Vk,1.362,1896494.0,3540.0,0.619,0.18647,255,193,143
634,* m Tau,76.8625232011525,18.645049935707217,51.92,11.18,47.903,16.598,G1V,1.815,2526413.0,5680.0,0.886,0.65393,255,240,227
635,*  89 Leo,173.5914537627,3.0601649410000005,87.72,-87.051,9.778,4.683,F5.5V,1.987,2766303.0,6340.0,0.992,0.97249,255,251,245
636,LP  411-16,43.262964032789995,19.48540324551,93.0,63.842,60.084,31.02,M5Ve,0.737,1025752.0,2600.0,0.287,0.01267,255,162,79
637,HD 211415,334.56505581390456,-53.62707411291,45.88,24.57,-11.685,-36.939,G0V,1.589,2211975.0,5800.0,0.75,0.36558,255,242,231
638,HD 131977,224.36666996615494,-21.41547979591945,19.2,-12.777,-12.498,-7.01,K4V,1.089,1516159.0,4020.0,0.468,0.07004,255,206,166
639,PM J17518+0714,267.95939586144993,7.246446789449998,70.58,-2.493,-69.973,8.903,M4e,1.153,1605039.0,2720.0,0.502,0.08986,255,167,89
640,HD 180161,288.04731963218455,57.67197966515305,65.93,10.923,-33.524,55.714,K0,0.765,1065473.0,4500.0,0.301,0.01496,255,217,187
641,HD 122064,209.38357649924998,61.49286114515,32.84,-13.655,-7.689,28.854,K3V,1.23,1712812.0,4140.0,0.545,0.11941,255,209,172
642,HD  18455,44.31129845150432,-24.96951460372738,73.28,47.533,46.404,-30.933,K2V,0.941,1309559.0,4260.0,0.39,0.0369,255,212,177
643,HD 130992,222.91860497544084,-24.304132309273054,54.69,-36.501,-33.941,-22.509,K3.5V,1.352,1881977.0,4080.0,0.613,0.18031,255,207,169
644,G 251-27,107.38502421583166,69.84928039095082,77.05,-7.93,25.329,72.329,M3.0V,0.775,1078455.0,2840.0,0.306,0.01578,255,171,98
645,PM J23462+2826,356.55862570199,28.43441303655,50.39,44.227,-2.66,23.991,M3.5V,1.479,2058135.0,2780.0,0.685,0.2667,255,169,93
646,HD  33793,77.91912433145708,-45.01843381524333,12.83,1.898,8.869,-9.076,M1VIp,1.127,1568922.0,3080.0,0.488,0.08134,255,179,115
647,* tet Per,41.04994423087624,49.228448519215,36.37,17.91,15.597,27.542,F8V,2.05,2852910.0,6040.0,1.031,1.1129,255,246,237
648,* mu. Cyg,326.0357402981634,28.742626869585,72.13,52.45,-35.33,34.684,F6V+F3V,1.95,2715023.0,6280.0,0.969,0.89605,255,250,244
649,CD-61  1439,99.958431135,-61.47820281664999,72.43,-5.981,34.062,-63.636,K7V(e),0.758,1055077.0,3660.0,0.297,0.01434,255,196,149
650,* h UMa,142.88211696306456,63.06185995089555,77.49,-27.993,21.185,69.082,F0V,1.997,2780175.0,7000.0,0.998,0.994,242,242,255
651,HD  22496,53.75391613544042,-48.419141253927776,44.36,17.408,23.745,-33.185,K5V,1.346,1873824.0,3900.0,0.61,0.17691,255,203,161
652,LP  994-96,49.68950604365249,-40.85949143965417,55.68,27.245,32.115,-36.429,M3e,0.595,827575.0,2840.0,0.219,0.00495,255,171,98
653,LP  731-58,162.05255937841667,-11.336002970408334,14.87,-13.871,4.493,-2.923,M6.5V,0.594,826680.0,2420.0,0.219,0.00493,255,155,62
654,2MASS J00593695+5237143,14.903598911004167,52.62096402805223,60.65,35.581,9.47,48.195,M5,1.091,1518739.0,2600.0,0.469,0.07056,255,162,79
655,L  167-14,344.10281166531837,-60.063679612608325,33.86,16.249,-4.628,-29.339,M4.5V,1.456,2026296.0,2660.0,0.672,0.24911,255,165,84
656,HD  40887,90.08135212465247,-31.028780641108842,53.47,-0.065,45.818,-27.562,K5V+K5V,0.735,1023406.0,3900.0,0.286,0.01255,255,203,161
657,G  26-14,323.45471142086916,1.7823651710830557,55.09,44.24,-32.79,1.714,M4V,0.63,876268.0,2720.0,0.236,0.00636,255,167,89
658,Ross  594,67.60538180741459,39.849838856853346,35.51,10.387,25.208,22.756,M5V,0.987,1374498.0,2600.0,0.414,0.0456,255,162,79
659,V* SZ UMa,170.0201102151292,65.84648594454832,29.59,-11.924,2.098,26.998,M2V,0.633,881482.0,2960.0,0.238,0.00653,255,175,107
660,HD   1815,5.5981827507721995,-27.0325146986236,70.98,62.92,6.167,-32.258,K2Vk:,1.257,1749687.0,4260.0,0.56,0.13108,255,212,177
661,BD+04  4988,349.21594444808,5.6960034645499995,85.74,83.81,-15.963,8.51,M0V,1.106,1539959.0,3200.0,0.477,0.07498,255,183,123
662,Wolf  358,162.7167968251621,6.808127671502777,22.72,-21.544,6.703,2.694,M4V,1.242,1728946.0,2720.0,0.551,0.12441,255,167,89
663,G  97-15,76.06149371141,11.056628350639999,33.2,7.849,31.626,6.367,M5V,1.483,2064735.0,2600.0,0.688,0.27046,255,162,79
664,* bet Gem,116.32895777437875,28.02619889009357,33.78,-13.227,26.729,15.875,K0IIIb,0.94,1308868.0,4500.0,0.389,0.03681,255,217,187
665,* ksi Boo B,222.84601533759,19.10191326331,22.01,-15.25,-14.144,7.203,K5Ve,1.082,1506046.0,3900.0,0.464,0.06802,255,203,161
666,G 185-18,290.4112508149571,20.867579084880553,34.55,11.26,-30.258,12.307,M4.0Ve,1.321,1839406.0,2720.0,0.596,0.16313,255,167,89
667,LP  388-17,259.57283609272,26.431722581410003,93.53,-15.158,-82.368,41.632,M6.8,1.266,1761950.0,2384.0,0.564,0.13514,255,154,58
668,LSPM J0530+1514,82.65509446502,15.24124478467,64.17,7.915,61.401,16.868,M3.0V,0.943,1312513.0,2840.0,0.391,0.03726,255,171,98
669,HD 304391,172.64590313250835,-57.133873976280555,73.24,-39.418,5.087,-61.516,K3.5V(k),0.899,1251478.0,4080.0,0.368,0.03026,255,207,169
670,BD-12  4523,247.57524331140954,-12.662589227147778,14.05,-5.229,-12.672,-3.08,M3V,0.969,1349028.0,2840.0,0.404,0.04202,255,171,98
671,HD 149612,249.76725748979868,-58.25820246391833,75.37,-13.714,-37.207,-64.1,G5VFe-1.2CH-0.9,1.72,2394592.0,5200.0,0.828,0.51726,255,231,212
672,G 144-64,316.8518218343254,19.847858730426942,89.05,61.11,-57.282,30.235,M0.5V,1.474,2052217.0,3140.0,0.683,0.26336,255,181,119
673,G 272-61A,24.75573856713083,-17.950718742164163,8.87,7.663,3.534,-2.734,M5.5V,1.33,1851149.0,2540.0,0.6,0.16774,255,160,73
674,G 145-29,318.69801140977,16.080465976699998,88.0,63.525,-55.812,24.376,M3.5V,0.861,1198451.0,2780.0,0.349,0.02503,255,169,93
675,HD   4628,12.095733229549584,5.280613745820556,24.25,23.612,5.06,2.232,K2.5V,1.442,2007646.0,4200.0,0.665,0.23924,255,210,175
676,G 271-122,24.921005252870003,-7.03690622559,86.15,77.54,36.027,-10.554,M4/5,1.13,1572420.0,2720.0,0.49,0.08214,255,167,89
677,LP  153-7,32.64764553942875,46.70134277889,69.04,39.864,25.541,50.243,M5.0,1.398,1945474.0,2600.0,0.639,0.20848,255,162,79
678,LP  119-26,79.22281200585208,56.67200340458834,47.32,4.861,25.538,39.534,M6.5,0.686,955600.0,2420.0,0.263,0.0093,255,155,62
679,V* EV Lac,341.70721358761165,44.33399288376722,16.48,11.19,-3.699,11.514,M4.0Ve,1.392,1938130.0,2720.0,0.636,0.20506,255,167,89
680,G 245-71,50.34075281431208,79.96726478949527,45.52,5.061,6.104,44.82,M2.0V,1.241,1728104.0,2960.0,0.551,0.12415,255,175,107
681,HD 127339,217.69882021811665,-8.646330547480556,51.48,-40.266,-31.12,-7.739,K7V,0.75,1044305.0,3660.0,0.294,0.01371,255,196,149
682,* zet Tuc,5.017744306231667,-64.87479366391888,28.07,11.874,1.043,-25.417,F9.5V,1.544,2149537.0,5860.0,0.724,0.32254,255,243,232
683,BD+68   946,264.1079137894188,68.3391415631039,14.84,-0.562,-5.449,13.792,M3.0V,0.687,956130.0,2840.0,0.263,0.00932,255,171,98
684,G  60-52,194.82595880052625,-0.17604002776111108,95.81,-92.615,-24.515,-0.294,M4.0V,1.329,1849784.0,2720.0,0.6,0.1672,255,167,89
685,HD  87884,152.05328276719,11.99696101528,79.02,-68.282,36.225,16.426,K0Ve,0.95,1322476.0,4500.0,0.394,0.03852,255,217,187
686,Wolf  414,187.2399702861546,8.4253187308675,45.13,-44.29,-5.627,6.613,M4V,0.924,1286527.0,2720.0,0.381,0.03414,255,167,89
687,HD 188088,298.57393725612667,-23.941072047534444,46.13,20.166,-37.028,-18.72,K3VaCN1,0.755,1050757.0,4140.0,0.296,0.01408,255,209,172
688,* alf Boo,213.915300294925,19.1824091615312,36.72,-28.779,-19.35,12.064,K1.5IIIFe-0.5,0.968,1346843.0,4320.0,0.403,0.04172,255,213,180
689,G 108-21,100.54664199458,3.5812844176200005,49.44,-9.031,48.506,3.088,M3V,1.188,1653876.0,2840.0,0.522,0.10245,255,171,98
690,HD  52456,105.39817933168,6.92684240436,92.01,-24.252,88.056,11.096,K2V,0.999,1390567.0,4260.0,0.42,0.04798,255,212,177
691,G  99-49,90.0146009238775,2.706553494371112,16.99,-0.004,16.967,0.802,M3.5Ve,1.492,2076458.0,2780.0,0.693,0.27724,255,169,93
692,LP  275-68,248.86428608934,35.01599849506,56.24,-16.609,-42.963,32.272,M4.0Ve,0.727,1011538.0,2720.0,0.282,0.01192,255,167,89
693,PM J05587+2557,89.69818005343,25.961016991680005,99.96,0.473,89.869,43.757,M1.0V,0.73,1016270.0,3080.0,0.284,0.01217,255,179,115
694,HD 219538,349.0756569098062,30.67020590022972,81.23,68.598,-13.24,41.433,K2V,0.802,1116736.0,4260.0,0.319,0.01838,255,212,177
695,HD 239960B,336.9991483422729,57.697151875743884,13.05,6.419,-2.725,11.029,M4V,1.272,1771236.0,2720.0,0.568,0.13829,255,167,89
696,2MASS J10120649-3049263,153.02702277876,-30.823980228439993,73.77,-56.458,28.733,-37.8,M6e,1.068,1486335.0,2480.0,0.456,0.06421,255,158,68
697,LP  651-17,42.51018799083292,-8.144863143493888,77.85,56.808,52.073,-11.029,M5.5V,1.286,1790460.0,2540.0,0.576,0.14497,255,160,73
698,HD 223778B,358.1037646538563,75.54445106304055,35.24,8.793,-0.291,34.126,M2:,0.784,1090859.0,2960.0,0.31,0.01659,255,175,107
699,HD  18757,46.0401443381375,61.7058221582811,76.82,25.275,26.21,67.64,G1.5V,1.837,2557625.0,5620.0,0.899,0.69001,255,239,225
700,LP   29-188,24.940614677689997,73.70898321184,88.73,22.57,10.496,85.171,K5V,1.473,2051026.0,3900.0,0.683,0.26269,255,203,161
701,HD 349726,286.8050164601596,20.877016155173056,28.81,7.782,-25.766,10.266,M2V,0.639,889495.0,2960.0,0.24,0.00679,255,175,107
702,* eps Scl A,26.41152938618,-25.0526146816,91.51,74.248,36.876,-38.75,F1V,2.14,2979007.0,6880.0,1.088,1.34473,246,244,255
703,HD 175224,284.37748129135343,-55.99188949789874,40.07,5.565,-21.709,-33.215,K5Ve+K7Ve,1.046,1456671.0,3900.0,0.445,0.05879,255,203,161
704,HD  53705,105.988813423455,-43.608034961019165,55.64,-11.097,38.729,-38.376,G1.5V,1.55,2157895.0,5620.0,0.727,0.32806,255,239,225
705,HD 113538,196.23948556729414,-52.442923860276665,53.19,-31.128,-9.067,-42.166,K9Vk:,1.361,1894698.0,3420.0,0.618,0.1857,255,190,136
706,HD 173739,280.6946016085025,59.63039151279416,11.49,1.078,-5.709,9.914,M3V,1.486,2068626.0,2840.0,0.69,0.2727,255,171,98
707,* psi Cap,311.5238874801846,-25.27089819194861,47.73,28.613,-32.313,-20.375,F5V,2.279,3172471.0,6400.0,1.177,1.77087,255,252,247
708,2MASS J17150994-1515307,258.79124816404254,-15.258656398807503,85.37,-16.01,-80.793,-22.468,M8pec,0.852,1186633.0,2240.0,0.344,0.02397,255,148,43
709,PM J23073-0415,346.83282269563,-4.25911126882,67.45,65.495,-15.322,-5.009,M1,0.638,888108.0,3080.0,0.24,0.00675,255,179,115
710,HD 139211,234.98559875451,-59.90833531057,99.57,-28.646,-40.889,-86.153,F6IV,2.033,2829905.0,6280.0,1.021,1.07417,255,250,244
711,SCR J1245-5506,191.4688451397525,-55.11392770732028,33.35,-18.692,-3.792,-27.354,M5e,0.971,1351797.0,2600.0,0.405,0.04239,255,162,79
712,* iot UMa,134.8018900723819,48.04182614451662,47.32,-22.296,22.45,35.192,A6,2.517,3504137.0,8280.0,1.333,2.73599,217,227,255
